Calibration_1,AccX_1,AccY_1,AccZ_1,Roll_1,Pitch_1,Yaw_1,QuatW_1,QuatX_1,QuatY_1,QuatZ_1,Calibration_2,AccX_2,AccY_2,AccZ_2,Roll_2,Pitch_2,Yaw_2,QuatW_2,QuatX_2,QuatY_2,QuatZ_2
0.0,5.56,48.13,28.25,5.56,48.13,28.25,0.89,-0.21,-0.41,-0.05,0.0,352.25,-76.37,-124.44,352.25,-76.37,-124.44,0.65,0.1,0.75,0.05
0.0,7.06,49.06,34.63,7.06,49.06,34.63,0.87,-0.25,-0.42,-0.06,0.0,349.31,-74.12,-126.06,349.31,-74.12,-126.06,0.64,0.1,0.76,0.07
0.0,6.81,48.25,42.69,6.81,48.25,42.69,0.86,-0.29,-0.42,-0.06,0.0,335.38,-63.19,-127.75,335.38,-63.19,-127.75,0.54,0.17,0.81,0.17
0.0,7.13,48.44,45.5,7.13,48.44,45.5,0.85,-0.31,-0.42,-0.05,0.0,308.31,-41.56,-131.75,308.31,-41.56,-131.75,0.45,0.21,0.84,0.22
0.0,6.31,46.31,49.25,6.31,46.31,49.25,0.85,-0.34,-0.4,-0.05,0.0,300.5,-37.81,-132.44,300.5,-37.81,-132.44,0.42,0.21,0.85,0.24
0.0,5.31,43.44,52.88,5.31,43.44,52.88,0.85,-0.37,-0.38,-0.04,0.0,291.5,-33.13,-134.0,291.5,-33.13,-134.0,0.38,0.21,0.86,0.26
0.0,4.0,40.5,56.88,4.0,40.5,56.88,0.84,-0.39,-0.37,-0.03,0.0,276.19,-25.62,-135.06,276.19,-25.62,-135.06,0.32,0.22,0.88,0.28
0.0,2.44,37.94,61.88,2.44,37.94,61.88,0.82,-0.44,-0.36,-0.01,0.0,265.75,-21.94,-133.88,265.75,-21.94,-133.88,0.29,0.21,0.88,0.31
0.0,0.69,35.63,66.81,0.69,35.63,66.81,0.81,-0.46,-0.36,-0.01,0.0,254.06,-18.12,-131.31,254.06,-18.12,-131.31,0.26,0.21,0.88,0.34
0.0,358.69,32.5,71.06,358.69,32.5,71.06,0.8,-0.5,-0.34,0.01,0.0,241.94,-13.94,-128.19,241.94,-13.94,-128.19,0.23,0.21,0.87,0.38
0.0,356.25,28.06,74.87,356.25,28.06,74.87,0.78,-0.55,-0.31,0.03,0.0,237.19,-13.0,-124.69,237.19,-13.0,-124.69,0.23,0.2,0.86,0.41
0.0,352.94,23.25,79.87,352.94,23.25,79.87,0.76,-0.58,-0.3,0.05,0.0,232.31,-11.0,-121.44,232.31,-11.0,-121.44,0.22,0.2,0.84,0.46
0.0,349.44,17.69,85.37,349.44,17.69,85.37,0.73,-0.63,-0.27,0.07,0.0,223.75,-7.88,-115.87,223.75,-7.88,-115.87,0.2,0.19,0.82,0.49
0.0,346.5,12.81,89.81,346.5,12.81,89.81,0.7,-0.67,-0.24,0.08,0.0,221.44,-6.5,-114.37,221.44,-6.5,-114.37,0.19,0.2,0.81,0.51
0.0,343.5,8.44,93.5,343.5,8.44,93.5,0.68,-0.7,-0.21,0.1,0.0,220.75,-5.13,-112.44,220.75,-5.13,-112.44,0.2,0.22,0.8,0.53
0.0,341.31,4.69,98.44,341.31,4.69,98.44,0.64,-0.73,-0.18,0.11,0.0,221.06,-4.06,-111.87,221.06,-4.06,-111.87,0.2,0.24,0.8,0.52
0.0,339.88,1.81,104.0,339.88,1.81,104.0,0.61,-0.77,-0.16,0.11,0.0,221.31,-2.38,-114.44,221.31,-2.38,-114.44,0.18,0.28,0.8,0.49
0.0,337.88,-1.69,107.62,337.88,-1.69,107.62,0.58,-0.8,-0.13,0.11,0.0,221.69,0.44,-121.44,221.69,0.44,-121.44,0.17,0.33,0.82,0.43
0.0,337.94,-3.88,110.25,337.94,-3.88,110.25,0.55,-0.82,-0.08,0.1,0.0,227.81,-0.44,-129.5,227.81,-0.44,-129.5,0.17,0.37,0.84,0.37
0.0,341.13,-6.56,114.56,341.13,-6.56,114.56,0.52,-0.85,-0.01,0.08,0.0,51.19,1.31,-138.56,51.19,1.31,-138.56,0.13,0.42,0.85,0.3
0.0,343.31,-9.25,119.62,343.31,-9.25,119.62,0.49,-0.87,0.06,0.07,0.0,54.94,0.31,-147.44,54.94,0.31,-147.44,0.13,0.44,0.85,0.25
0.0,343.31,-12.0,123.56,343.31,-12.0,123.56,0.47,-0.87,0.11,0.07,0.0,58.06,-0.56,-153.69,58.06,-0.56,-153.69,0.12,0.47,0.85,0.2
0.0,343.25,-14.06,128.06,343.25,-14.06,128.06,0.43,-0.89,0.17,0.06,0.0,64.0,2.69,-153.31,64.0,2.69,-153.31,0.1,0.52,0.83,0.21
0.0,345.0,-15.31,133.94,345.0,-15.31,133.94,0.39,-0.89,0.23,0.06,0.0,68.44,3.75,-150.13,68.44,3.75,-150.13,0.12,0.54,0.8,0.23
0.0,339.75,-18.87,137.0,339.75,-18.87,137.0,0.38,-0.88,0.28,0.07,0.0,73.06,5.25,-149.75,73.06,5.25,-149.75,0.12,0.57,0.78,0.24
0.0,218.31,-20.69,140.88,218.31,-20.69,140.88,0.35,-0.88,0.32,0.08,0.0,78.69,8.69,-147.13,78.69,8.69,-147.13,0.12,0.61,0.74,0.27
0.0,224.13,-21.94,146.19,224.13,-21.94,146.19,0.32,-0.87,0.37,0.08,0.0,82.31,6.94,-143.81,82.31,6.94,-143.81,0.16,0.62,0.71,0.27
0.0,229.5,-23.12,150.5,229.5,-23.12,150.5,0.3,-0.86,0.41,0.09,0.0,83.06,5.13,-139.81,83.06,5.13,-139.81,0.19,0.62,0.7,0.29
0.0,235.5,-25.12,154.75,235.5,-25.12,154.75,0.27,-0.84,0.46,0.11,0.0,81.81,4.94,-135.56,81.81,4.94,-135.56,0.22,0.59,0.7,0.34
0.0,240.25,-24.75,160.0,240.25,-24.75,160.0,0.24,-0.83,0.5,0.11,0.0,242.25,6.0,-125.56,242.25,6.0,-125.56,0.24,0.53,0.69,0.43
0.0,245.75,-23.69,164.75,245.75,-23.69,164.75,0.21,-0.81,0.54,0.11,0.0,221.5,11.69,-113.0,221.5,11.69,-113.0,0.16,0.42,0.69,0.56
0.0,247.44,-24.12,165.94,247.44,-24.12,165.94,0.21,-0.81,0.53,0.11,0.0,195.63,18.25,-102.19,195.63,18.25,-102.19,0.05,0.31,0.7,0.64
0.0,246.81,-23.69,166.0,246.81,-23.69,166.0,0.21,-0.81,0.53,0.11,0.0,176.5,21.0,-96.12,176.5,21.0,-96.12,-0.02,0.25,0.7,0.67
0.0,247.44,-23.06,167.25,247.44,-23.06,167.25,0.2,-0.81,0.55,0.11,0.0,170.88,21.62,-93.19,170.88,21.62,-93.19,-0.07,0.2,0.69,0.7
